id,name,location,url,date,parsed_date,event_year,event_month,event_year_month
92,Mid-Atlantic Dance Jam,"Washington, DC, VA, USA",http://www.atlanticdancejam.com,March 2005,2005-03-01,2005,3,2005-03
92,Mid-Atlantic Dance Jam,"Washington, DC, VA, USA",http://www.atlanticdancejam.com,March 2006,2006-03-01,2006,3,2006-03
92,Mid-Atlantic Dance Jam,"Washington, DC, VA, USA",http://www.atlanticdancejam.com,March 2007,2007-03-01,2007,3,2007-03
92,Mid-Atlantic Dance Jam,"Washington, DC, VA, USA",http://www.atlanticdancejam.com,March 2008,2008-03-01,2008,3,2008-03
92,Mid-Atlantic Dance Jam,"Washington, DC, VA, USA",http://www.atlanticdancejam.com,March 2009,2009-03-01,2009,3,2009-03
92,Mid-Atlantic Dance Jam,"Washington, DC, VA, USA",http://www.atlanticdancejam.com,March 2010,2010-03-01,2010,3,2010-03
92,Mid-Atlantic Dance Jam,"Washington, DC, VA, USA",http://www.atlanticdancejam.com,March 2011,2011-03-01,2011,3,2011-03
92,Mid-Atlantic Dance Jam,"Washington, DC, VA, USA",http://www.atlanticdancejam.com,March 2012,2012-03-01,2012,3,2012-03
92,Mid-Atlantic Dance Jam,"Washington, DC, VA, USA",http://www.atlanticdancejam.com,March 2013,2013-03-01,2013,3,2013-03
92,Mid-Atlantic Dance Jam,"Washington, DC, VA, USA",http://www.atlanticdancejam.com,March 2014,2014-03-01,2014,3,2014-03
92,Mid-Atlantic Dance Jam,"Washington, DC, VA, USA",http://www.atlanticdancejam.com,March 2015,2015-03-01,2015,3,2015-03
92,Mid-Atlantic Dance Jam,"Washington, DC, VA, USA",http://www.atlanticdancejam.com,March 2016,2016-03-01,2016,3,2016-03
92,Mid-Atlantic Dance Jam,"Washington, DC, VA, USA",http://www.atlanticdancejam.com,March 2017,2017-03-01,2017,3,2017-03
92,Mid-Atlantic Dance Jam,"Washington, DC, VA, USA",http://www.atlanticdancejam.com,March 2018,2018-03-01,2018,3,2018-03
92,Mid-Atlantic Dance Jam,"Washington, DC, VA, USA",http://www.atlanticdancejam.com,March 2019,2019-03-01,2019,3,2019-03
92,Mid-Atlantic Dance Jam,"Washington, DC, VA, USA",http://www.atlanticdancejam.com,March 2020,2020-03-01,2020,3,2020-03
92,Mid-Atlantic Dance Jam,"Washington, DC, VA, USA",http://www.atlanticdancejam.com,March 2022,2022-03-01,2022,3,2022-03
92,Mid-Atlantic Dance Jam,"Washington, DC, VA, USA",http://www.atlanticdancejam.com,March 2023,2023-03-01,2023,3,2023-03
92,Mid-Atlantic Dance Jam,"Washington, DC, VA, USA",http://www.atlanticdancejam.com,March 2024,2024-03-01,2024,3,2024-03
92,Mid-Atlantic Dance Jam,"Washington, DC, VA, USA",http://www.atlanticdancejam.com,March 2026,2026-03-01,2026,3,2026-03
93,Champion's Weekend (MD),"College Park, MD",,May 2004,2004-05-01,2004,5,2004-05
93,Champion's Weekend (MD),"College Park, MD",,May 2005,2005-05-01,2005,5,2005-05
93,Champion's Weekend (MD),"College Park, MD",,May 2006,2006-05-01,2006,5,2006-05
93,Champion's Weekend (MD),"College Park, MD",,May 2007,2007-05-01,2007,5,2007-05
94,American Open,"Detroit, MI",,June 2004,2004-06-01,2004,6,2004-06
95,Swing Niagara Dance Championships,"Buffalo, NY",,June 2004,2004-06-01,2004,6,2004-06
95,Swing Niagara Dance Championships,"Buffalo, NY",,June 2005,2005-06-01,2005,6,2005-06
95,Swing Niagara Dance Championships,"Buffalo, NY",,June 2006,2006-06-01,2006,6,2006-06
95,Swing Niagara Dance Championships,"Buffalo, NY",,June 2007,2007-06-01,2007,6,2007-06
95,Swing Niagara Dance Championships,"Buffalo, NY",,June 2008,2008-06-01,2008,6,2008-06
95,Swing Niagara Dance Championships,"Buffalo, NY",,June 2009,2009-06-01,2009,6,2009-06
95,Swing Niagara Dance Championships,"Buffalo, NY",,September 2010,2010-09-01,2010,9,2010-09
95,Swing Niagara Dance Championships,"Buffalo, NY",,September 2011,2011-09-01,2011,9,2011-09
95,Swing Niagara Dance Championships,"Buffalo, NY",,September 2012,2012-09-01,2012,9,2012-09
96,Liberty Swing Dance Championships,"New Brunswick, New Jersey, USA",http://www.libertyswing.com,July 2017,2017-07-01,2017,7,2017-07
96,Liberty Swing Dance Championships,"New Brunswick, New Jersey, USA",http://www.libertyswing.com,July 2018,2018-07-01,2018,7,2018-07
96,Liberty Swing Dance Championships,"New Brunswick, New Jersey, USA",http://www.libertyswing.com,July 2023,2023-07-01,2023,7,2023-07
96,Liberty Swing Dance Championships,"New Brunswick, New Jersey, USA",http://www.libertyswing.com,June 2004,2004-06-01,2004,6,2004-06
96,Liberty Swing Dance Championships,"New Brunswick, New Jersey, USA",http://www.libertyswing.com,June 2005,2005-06-01,2005,6,2005-06
96,Liberty Swing Dance Championships,"New Brunswick, New Jersey, USA",http://www.libertyswing.com,June 2006,2006-06-01,2006,6,2006-06
96,Liberty Swing Dance Championships,"New Brunswick, New Jersey, USA",http://www.libertyswing.com,June 2007,2007-06-01,2007,6,2007-06
96,Liberty Swing Dance Championships,"New Brunswick, New Jersey, USA",http://www.libertyswing.com,June 2008,2008-06-01,2008,6,2008-06
96,Liberty Swing Dance Championships,"New Brunswick, New Jersey, USA",http://www.libertyswing.com,June 2009,2009-06-01,2009,6,2009-06
96,Liberty Swing Dance Championships,"New Brunswick, New Jersey, USA",http://www.libertyswing.com,June 2010,2010-06-01,2010,6,2010-06
96,Liberty Swing Dance Championships,"New Brunswick, New Jersey, USA",http://www.libertyswing.com,June 2011,2011-06-01,2011,6,2011-06
96,Liberty Swing Dance Championships,"New Brunswick, New Jersey, USA",http://www.libertyswing.com,June 2012,2012-06-01,2012,6,2012-06
96,Liberty Swing Dance Championships,"New Brunswick, New Jersey, USA",http://www.libertyswing.com,June 2013,2013-06-01,2013,6,2013-06
96,Liberty Swing Dance Championships,"New Brunswick, New Jersey, USA",http://www.libertyswing.com,June 2014,2014-06-01,2014,6,2014-06
96,Liberty Swing Dance Championships,"New Brunswick, New Jersey, USA",http://www.libertyswing.com,June 2015,2015-06-01,2015,6,2015-06
96,Liberty Swing Dance Championships,"New Brunswick, New Jersey, USA",http://www.libertyswing.com,June 2016,2016-06-01,2016,6,2016-06
96,Liberty Swing Dance Championships,"New Brunswick, New Jersey, USA",http://www.libertyswing.com,June 2019,2019-06-01,2019,6,2019-06
96,Liberty Swing Dance Championships,"New Brunswick, New Jersey, USA",http://www.libertyswing.com,June 2022,2022-06-01,2022,6,2022-06
96,Liberty Swing Dance Championships,"New Brunswick, New Jersey, USA",http://www.libertyswing.com,June 2024,2024-06-01,2024,6,2024-06
96,Liberty Swing Dance Championships,"New Brunswick, New Jersey, USA",http://www.libertyswing.com,June 2025,2025-06-01,2025,6,2025-06
97,Grand Prix of Swing,"Kansas City, MO",,August 2011,2011-08-01,2011,8,2011-08
97,Grand Prix of Swing,"Kansas City, MO",,July 2004,2004-07-01,2004,7,2004-07
97,Grand Prix of Swing,"Kansas City, MO",,July 2005,2005-07-01,2005,7,2005-07
97,Grand Prix of Swing,"Kansas City, MO",,July 2006,2006-07-01,2006,7,2006-07
97,Grand Prix of Swing,"Kansas City, MO",,July 2007,2007-07-01,2007,7,2007-07
97,Grand Prix of Swing,"Kansas City, MO",,July 2008,2008-07-01,2008,7,2008-07
97,Grand Prix of Swing,"Kansas City, MO",,July 2009,2009-07-01,2009,7,2009-07
97,Grand Prix of Swing,"Kansas City, MO",,July 2010,2010-07-01,2010,7,2010-07
98,Pacific Rim Dance Classic,"Seattle, WA",,August 2004,2004-08-01,2004,8,2004-08
99,Chicagoland Country & Swing Dance Festival,"Chicago, IL",,August 2004,2004-08-01,2004,8,2004-08
99,Chicagoland Country & Swing Dance Festival,"Chicago, IL",,August 2005,2005-08-01,2005,8,2005-08
99,Chicagoland Country & Swing Dance Festival,"Chicago, IL",,August 2006,2006-08-01,2006,8,2006-08
99,Chicagoland Country & Swing Dance Festival,"Chicago, IL",,August 2007,2007-08-01,2007,8,2007-08
99,Chicagoland Country & Swing Dance Festival,"Chicago, IL",,August 2012,2012-08-01,2012,8,2012-08
99,Chicagoland Country & Swing Dance Festival,"Chicago, IL",,August 2018,2018-08-01,2018,8,2018-08
100,New Mexico Dance Fiesta,"Albuquerque, NM",,September 2004,2004-09-01,2004,9,2004-09
100,New Mexico Dance Fiesta,"Albuquerque, NM",,September 2005,2005-09-01,2005,9,2005-09
100,New Mexico Dance Fiesta,"Albuquerque, NM",,September 2006,2006-09-01,2006,9,2006-09
100,New Mexico Dance Fiesta,"Albuquerque, NM",,September 2007,2007-09-01,2007,9,2007-09
100,New Mexico Dance Fiesta,"Albuquerque, NM",,September 2008,2008-09-01,2008,9,2008-09
100,New Mexico Dance Fiesta,"Albuquerque, NM",,September 2010,2010-09-01,2010,9,2010-09
100,New Mexico Dance Fiesta,"Albuquerque, NM",,September 2013,2013-09-01,2013,9,2013-09
100,New Mexico Dance Fiesta,"Albuquerque, NM",,September 2014,2014-09-01,2014,9,2014-09
101,New Years Swing & Salsa Ball,"Palm Springs, CA",,January 2004,2004-01-01,2004,1,2004-01
102,Dance America Seattle,"Seattle, WA",,January 2005,2005-01-01,2005,1,2005-01
103,Xanadu - Midwinter Dance Celebration,"Portland, OR",,February 2005,2005-02-01,2005,2,2005-02
104,Los Angeles Premiere Dance Classic,"Los Angeles, CA",,April 2005,2005-04-01,2005,4,2005-04
104,Los Angeles Premiere Dance Classic,"Los Angeles, CA",,April 2006,2006-04-01,2006,4,2006-04
104,Los Angeles Premiere Dance Classic,"Los Angeles, CA",,April 2007,2007-04-01,2007,4,2007-04
104,Los Angeles Premiere Dance Classic,"Los Angeles, CA",,April 2008,2008-04-01,2008,4,2008-04
104,Los Angeles Premiere Dance Classic,"Los Angeles, CA",,April 2009,2009-04-01,2009,4,2009-04
104,Los Angeles Premiere Dance Classic,"Los Angeles, CA",,April 2010,2010-04-01,2010,4,2010-04
104,Los Angeles Premiere Dance Classic,"Los Angeles, CA",,April 2011,2011-04-01,2011,4,2011-04
105,Canadian Swing Championships,"Montreal, Canada",http://www.canadianswingchampionships.com,May 2005,2005-05-01,2005,5,2005-05
105,Canadian Swing Championships,"Montreal, Canada",http://www.canadianswingchampionships.com,May 2006,2006-05-01,2006,5,2006-05
105,Canadian Swing Championships,"Montreal, Canada",http://www.canadianswingchampionships.com,May 2007,2007-05-01,2007,5,2007-05
105,Canadian Swing Championships,"Montreal, Canada",http://www.canadianswingchampionships.com,May 2009,2009-05-01,2009,5,2009-05
105,Canadian Swing Championships,"Montreal, Canada",http://www.canadianswingchampionships.com,May 2010,2010-05-01,2010,5,2010-05
105,Canadian Swing Championships,"Montreal, Canada",http://www.canadianswingchampionships.com,May 2011,2011-05-01,2011,5,2011-05
105,Canadian Swing Championships,"Montreal, Canada",http://www.canadianswingchampionships.com,May 2012,2012-05-01,2012,5,2012-05
105,Canadian Swing Championships,"Montreal, Canada",http://www.canadianswingchampionships.com,May 2013,2013-05-01,2013,5,2013-05
105,Canadian Swing Championships,"Montreal, Canada",http://www.canadianswingchampionships.com,May 2014,2014-05-01,2014,5,2014-05
105,Canadian Swing Championships,"Montreal, Canada",http://www.canadianswingchampionships.com,May 2015,2015-05-01,2015,5,2015-05
105,Canadian Swing Championships,"Montreal, Canada",http://www.canadianswingchampionships.com,May 2016,2016-05-01,2016,5,2016-05
105,Canadian Swing Championships,"Montreal, Canada",http://www.canadianswingchampionships.com,May 2017,2017-05-01,2017,5,2017-05
105,Canadian Swing Championships,"Montreal, Canada",http://www.canadianswingchampionships.com,May 2018,2018-05-01,2018,5,2018-05
105,Canadian Swing Championships,"Montreal, Canada",http://www.canadianswingchampionships.com,May 2019,2019-05-01,2019,5,2019-05
105,Canadian Swing Championships,"Montreal, Canada",http://www.canadianswingchampionships.com,May 2023,2023-05-01,2023,5,2023-05
105,Canadian Swing Championships,"Montreal, Canada",http://www.canadianswingchampionships.com,May 2024,2024-05-01,2024,5,2024-05
105,Canadian Swing Championships,"Montreal, Canada",http://www.canadianswingchampionships.com,May 2025,2025-05-01,2025,5,2025-05
105,Canadian Swing Championships,"Montreal, Canada",http://www.canadianswingchampionships.com,May 2026,2026-05-01,2026,5,2026-05
106,Phoenix Dance Festival,"Phoenix, AZ",,April 2005,2005-04-01,2005,4,2005-04
106,Phoenix Dance Festival,"Phoenix, AZ",,April 2006,2006-04-01,2006,4,2006-04
107,Motown Dance Championships,"Detroit, MI",,April 2005,2005-04-01,2005,4,2005-04
107,Motown Dance Championships,"Detroit, MI",,April 2006,2006-04-01,2006,4,2006-04
107,Motown Dance Championships,"Detroit, MI",,April 2007,2007-04-01,2007,4,2007-04
108,Vancouver Vibrations,"Vancouver, BC",,May 2005,2005-05-01,2005,5,2005-05
108,Vancouver Vibrations,"Vancouver, BC",,May 2006,2006-05-01,2006,5,2006-05
109,Colorado Country Classic,"Denver, Colorado, Colorado, USA",https://coloradocountryclassic.net/,July 2019,2019-07-01,2019,7,2019-07
109,Colorado Country Classic,"Denver, Colorado, Colorado, USA",https://coloradocountryclassic.net/,June 2005,2005-06-01,2005,6,2005-06
109,Colorado Country Classic,"Denver, Colorado, Colorado, USA",https://coloradocountryclassic.net/,June 2006,2006-06-01,2006,6,2006-06
109,Colorado Country Classic,"Denver, Colorado, Colorado, USA",https://coloradocountryclassic.net/,June 2007,2007-06-01,2007,6,2007-06
109,Colorado Country Classic,"Denver, Colorado, Colorado, USA",https://coloradocountryclassic.net/,June 2008,2008-06-01,2008,6,2008-06
109,Colorado Country Classic,"Denver, Colorado, Colorado, USA",https://coloradocountryclassic.net/,June 2009,2009-06-01,2009,6,2009-06
109,Colorado Country Classic,"Denver, Colorado, Colorado, USA",https://coloradocountryclassic.net/,June 2010,2010-06-01,2010,6,2010-06
109,Colorado Country Classic,"Denver, Colorado, Colorado, USA",https://coloradocountryclassic.net/,June 2011,2011-06-01,2011,6,2011-06
109,Colorado Country Classic,"Denver, Colorado, Colorado, USA",https://coloradocountryclassic.net/,June 2012,2012-06-01,2012,6,2012-06
109,Colorado Country Classic,"Denver, Colorado, Colorado, USA",https://coloradocountryclassic.net/,June 2013,2013-06-01,2013,6,2013-06
109,Colorado Country Classic,"Denver, Colorado, Colorado, USA",https://coloradocountryclassic.net/,June 2014,2014-06-01,2014,6,2014-06
109,Colorado Country Classic,"Denver, Colorado, Colorado, USA",https://coloradocountryclassic.net/,June 2015,2015-06-01,2015,6,2015-06
109,Colorado Country Classic,"Denver, Colorado, Colorado, USA",https://coloradocountryclassic.net/,June 2016,2016-06-01,2016,6,2016-06
109,Colorado Country Classic,"Denver, Colorado, Colorado, USA",https://coloradocountryclassic.net/,June 2017,2017-06-01,2017,6,2017-06
109,Colorado Country Classic,"Denver, Colorado, Colorado, USA",https://coloradocountryclassic.net/,June 2022,2022-06-01,2022,6,2022-06
109,Colorado Country Classic,"Denver, Colorado, Colorado, USA",https://coloradocountryclassic.net/,June 2024,2024-06-01,2024,6,2024-06
109,Colorado Country Classic,"Denver, Colorado, Colorado, USA",https://coloradocountryclassic.net/,June 2025,2025-06-01,2025,6,2025-06
110,Brandin' Iron Dance Festival,"San Bernardino, CA",,July 2005,2005-07-01,2005,7,2005-07
110,Brandin' Iron Dance Festival,"San Bernardino, CA",,July 2006,2006-07-01,2006,7,2006-07
110,Brandin' Iron Dance Festival,"San Bernardino, CA",,July 2007,2007-07-01,2007,7,2007-07
111,MadMAC,"Madison, WI",,August 2005,2005-08-01,2005,8,2005-08
111,MadMAC,"Madison, WI",,August 2006,2006-08-01,2006,8,2006-08
112,US National Dance Championships,"Washington, DC",,October 2005,2005-10-01,2005,10,2005-10
112,US National Dance Championships,"Washington, DC",,October 2006,2006-10-01,2006,10,2006-10
113,Dallas Dance Festival,"Dallas, TX",,November 2005,2005-11-01,2005,11,2005-11
113,Dallas Dance Festival,"Dallas, TX",,November 2006,2006-11-01,2006,11,2006-11
114,British Columbia Dance Challenge,"Richmond, BC",,March 2006,2006-03-01,2006,3,2006-03
114,British Columbia Dance Challenge,"Richmond, BC",,March 2007,2007-03-01,2007,3,2007-03
115,Da Dance Camp,"Chicago, IL",,February 2006,2006-02-01,2006,2,2006-02
115,Da Dance Camp,"Chicago, IL",,February 2007,2007-02-01,2007,2,2007-02
115,Da Dance Camp,"Chicago, IL",,February 2008,2008-02-01,2008,2,2008-02
115,Da Dance Camp,"Chicago, IL",,February 2010,2010-02-01,2010,2,2010-02
116,Calgary Dance Stampede,"Calgary, AB, Canada",http://www.calgarydancestampede.com,April 2006,2006-04-01,2006,4,2006-04
116,Calgary Dance Stampede,"Calgary, AB, Canada",http://www.calgarydancestampede.com,April 2007,2007-04-01,2007,4,2007-04
116,Calgary Dance Stampede,"Calgary, AB, Canada",http://www.calgarydancestampede.com,April 2008,2008-04-01,2008,4,2008-04
116,Calgary Dance Stampede,"Calgary, AB, Canada",http://www.calgarydancestampede.com,April 2009,2009-04-01,2009,4,2009-04
116,Calgary Dance Stampede,"Calgary, AB, Canada",http://www.calgarydancestampede.com,April 2010,2010-04-01,2010,4,2010-04
116,Calgary Dance Stampede,"Calgary, AB, Canada",http://www.calgarydancestampede.com,April 2024,2024-04-01,2024,4,2024-04
116,Calgary Dance Stampede,"Calgary, AB, Canada",http://www.calgarydancestampede.com,April 2025,2025-04-01,2025,4,2025-04
116,Calgary Dance Stampede,"Calgary, AB, Canada",http://www.calgarydancestampede.com,April 2026,2026-04-01,2026,4,2026-04
117,Orange Blossom Dance Festival,"Orlando, Florida, Florida, United States",http://www.orangeblossomdance.net,June 2006,2006-06-01,2006,6,2006-06
117,Orange Blossom Dance Festival,"Orlando, Florida, Florida, United States",http://www.orangeblossomdance.net,June 2007,2007-06-01,2007,6,2007-06
117,Orange Blossom Dance Festival,"Orlando, Florida, Florida, United States",http://www.orangeblossomdance.net,June 2008,2008-06-01,2008,6,2008-06
117,Orange Blossom Dance Festival,"Orlando, Florida, Florida, United States",http://www.orangeblossomdance.net,June 2009,2009-06-01,2009,6,2009-06
117,Orange Blossom Dance Festival,"Orlando, Florida, Florida, United States",http://www.orangeblossomdance.net,June 2010,2010-06-01,2010,6,2010-06
117,Orange Blossom Dance Festival,"Orlando, Florida, Florida, United States",http://www.orangeblossomdance.net,June 2011,2011-06-01,2011,6,2011-06
