dancer_id,event_dance,event_competition,event_role,event_result,event_points,event_name,location_id,event_year,event_month,event_year_and_month,event_result_standardized
17379,West Coast Swing,Novice,leader,F,1,Midland Swing Open,107,2018,9,2018-09-01,Final
17379,West Coast Swing,Novice,leader,F,1,Citadel Swing,257,2018,9,2018-09-01,Final
17379,West Coast Swing,Novice,leader,F,1,Riga Summer Swing,203,2018,8,2018-08-01,Final
17379,West Coast Swing,Novice,leader,F,1,Baltic Swing,186,2018,6,2018-06-01,Final
17379,West Coast Swing,Novice,leader,4,2,Scotland Swing Classic,226,2018,5,2018-05-01,4
17381,West Coast Swing,Intermediate,follower,F,1,Rolling Swing,156,2025,9,2025-09-01,Final
17381,West Coast Swing,Intermediate,follower,F,1,Milan Modern Swing,132,2024,10,2024-10-01,Final
17381,West Coast Swing,Intermediate,follower,2,8,Montreal Westie Fest,7,2019,10,2019-10-01,2
17381,West Coast Swing,Intermediate,follower,F,1,Toronto Open Swing & Hustle Championships,105,2019,7,2019-07-01,Final
17381,West Coast Swing,Novice,follower,1,15,Michigan Dance Classic,51,2019,6,2019-06-01,1
17381,West Coast Swing,Novice,follower,F,1,Scotland Swing Classic,226,2018,5,2018-05-01,Final
17382,West Coast Swing,Novice,follower,4,8,Detonation Dance,166,2023,4,2023-04-01,4
17382,West Coast Swing,Novice,follower,F,1,Midland Swing Open,107,2021,9,2021-09-01,Final
17382,West Coast Swing,Novice,follower,5,2,Scotland Swing Classic,226,2019,5,2019-05-01,5
17382,West Coast Swing,Novice,follower,4,8,Dutch Open West Coast Swing,227,2019,3,2019-03-01,4
17382,West Coast Swing,Novice,follower,F,1,Scotland Swing Classic,226,2018,5,2018-05-01,Final
17383,West Coast Swing,Intermediate,follower,F,1,Avignon City Swing,192,2020,1,2020-01-01,Final
17383,West Coast Swing,Intermediate,follower,F,1,UK WCS Championships,107,2019,4,2019-04-01,Final
17383,West Coast Swing,Novice,follower,2,12,West in Lyon,156,2019,3,2019-03-01,2
17383,West Coast Swing,Novice,follower,F,2,MADjam,13,2019,3,2019-03-01,Final
17383,West Coast Swing,Novice,follower,4,4,Westie Pink City,208,2018,11,2018-11-01,4
17383,West Coast Swing,Novice,follower,F,1,Westie's Angels,156,2018,11,2018-11-01,Final
17383,West Coast Swing,Novice,follower,F,1,German Open,143,2018,8,2018-08-01,Final
17383,West Coast Swing,Novice,follower,F,1,Scotland Swing Classic,226,2018,5,2018-05-01,Final
17380,West Coast Swing,Intermediate,follower,F,1,European Swing Challenge,212,2019,10,2019-10-01,Final
17380,West Coast Swing,Novice,follower,3,6,Scotland Swing Classic,226,2019,5,2019-05-01,3
17380,West Coast Swing,Novice,follower,F,1,UK WCS Championships,107,2019,4,2019-04-01,Final
17380,West Coast Swing,Novice,follower,2,8,London SwingVitational,212,2018,11,2018-11-01,2
17380,West Coast Swing,Novice,follower,F,1,Scotland Swing Classic,226,2018,5,2018-05-01,Final
17384,West Coast Swing,Novice,leader,2,4,FreZno Dance Classic,5,2018,5,2018-05-01,2
17385,West Coast Swing,Novice,follower,F,1,Capital Swing Dance Convention,6,2020,2,2020-02-01,Final
17385,West Coast Swing,Novice,follower,F,1,FreZno Dance Classic,5,2019,5,2019-05-01,Final
17385,West Coast Swing,Novice,follower,F,1,FreZno Dance Classic,5,2018,5,2018-05-01,Final
17386,West Coast Swing,Novice,follower,F,1,High Desert Dance Classic,18,2019,3,2019-03-01,Final
17386,West Coast Swing,Novice,follower,F,1,Mountain Magic,28,2018,11,2018-11-01,Final
17386,West Coast Swing,Novice,follower,F,1,FreZno Dance Classic,5,2018,5,2018-05-01,Final
17387,West Coast Swing,Newcomer,follower,1,10,Canadian Swing Championships,86,2018,5,2018-05-01,1
17388,West Coast Swing,Newcomer,leader,2,4,Canadian Swing Championships,86,2018,5,2018-05-01,2
17389,West Coast Swing,Novice,leader,F,1,Canadian Swing Championships,86,2026,5,2026-05-01,Final
17389,West Coast Swing,Novice,leader,F,1,Canadian Swing Championships,86,2025,5,2025-05-01,Final
17389,West Coast Swing,Novice,leader,F,1,Montreal Westie Fest,7,2024,10,2024-10-01,Final
17389,West Coast Swing,Novice,leader,4,4,Toronto Open Swing & Hustle Championships,105,2024,7,2024-07-01,4
17389,West Coast Swing,Novice,leader,F,1,Canadian Swing Championships,86,2024,5,2024-05-01,Final
17389,West Coast Swing,Novice,leader,F,1,Canadian Swing Championships,86,2023,5,2023-05-01,Final
17389,West Coast Swing,Novice,leader,5,2,Upstate Dance Challenge,139,2019,12,2019-12-01,5
17389,West Coast Swing,Newcomer,leader,3,6,Liberty Swing Dance Championships,41,2019,6,2019-06-01,3
17389,West Coast Swing,Newcomer,leader,3,3,Canadian Swing Championships,86,2019,5,2019-05-01,3
17389,West Coast Swing,Newcomer,leader,4,2,Montreal Westie Fest,7,2018,10,2018-10-01,4
17389,West Coast Swing,Newcomer,leader,4,2,Canadian Swing Championships,86,2018,5,2018-05-01,4
17389,West Coast Swing,Sophisticated,leader,2,2,BTO Open,148,2024,3,2024-03-01,2
17390,West Coast Swing,Newcomer,leader,3,3,Canadian Swing Championships,86,2018,5,2018-05-01,3
17391,West Coast Swing,Newcomer,follower,F,1,Canadian Swing Championships,86,2019,5,2019-05-01,Final
17391,West Coast Swing,Newcomer,follower,4,4,Canadian Swing Championships,86,2018,5,2018-05-01,4
17392,West Coast Swing,Newcomer,leader,5,1,Canadian Swing Championships,86,2018,5,2018-05-01,5
17393,West Coast Swing,Newcomer,follower,5,2,Canadian Swing Championships,86,2018,5,2018-05-01,5
17394,West Coast Swing,Newcomer,follower,F,1,Canadian Swing Championships,86,2018,5,2018-05-01,Final
17395,West Coast Swing,Newcomer,follower,F,1,Canadian Swing Championships,86,2018,5,2018-05-01,Final
17397,West Coast Swing,Novice,leader,3,6,Swingin' New England Dance Festival,70,2018,11,2018-11-01,3
17397,West Coast Swing,Novice,leader,4,4,Montreal Westie Fest,7,2018,10,2018-10-01,4
17397,West Coast Swing,Novice,leader,F,1,Swing Fling,38,2018,8,2018-08-01,Final
17397,West Coast Swing,Novice,leader,F,1,Toronto Open Swing & Hustle Championships,105,2018,7,2018-07-01,Final
17397,West Coast Swing,Novice,leader,2,4,Canadian Swing Championships,86,2018,5,2018-05-01,2
17396,West Coast Swing,Newcomer,follower,F,1,Canadian Swing Championships,86,2018,5,2018-05-01,Final
17398,West Coast Swing,Intermediate,leader,4,4,Derby City Swing,116,2023,1,2023-01-01,4
17398,West Coast Swing,Intermediate,leader,2,12,Floorplay Swing Vacation,82,2023,1,2023-01-01,2
17398,West Coast Swing,Intermediate,leader,F,1,US Open Swing Dance Championships,22,2022,11,2022-11-01,Final
17398,West Coast Swing,Intermediate,leader,F,1,Midnight Madness,21,2022,11,2022-11-01,Final
17398,West Coast Swing,Intermediate,leader,F,1,Swing City Chicago,34,2022,10,2022-10-01,Final
17398,West Coast Swing,Intermediate,leader,4,4,Meet Me In St Louis,49,2022,9,2022-09-01,4
17398,West Coast Swing,Intermediate,leader,3,3,Chicagoland Country and Swing Dance Festival,34,2022,8,2022-08-01,3
17398,West Coast Swing,Intermediate,leader,3,6,Swingtime in the Rockies,29,2022,7,2022-07-01,3
17398,West Coast Swing,Novice,leader,2,8,Lone Star Invitational,39,2021,8,2021-08-01,2
17398,West Coast Swing,Novice,leader,F,2,Wild Wild Westie,21,2021,7,2021-07-01,Final
17398,West Coast Swing,Novice,leader,5,1,UCWDC Country Dance World Championship,21,2020,1,2020-01-01,5
17398,West Coast Swing,Novice,leader,5,1,Tulsa Spring Swing,58,2019,4,2019-04-01,5
17398,West Coast Swing,Novice,leader,5,1,UCWDC Country Dance World Championship,21,2019,1,2019-01-01,5
17398,West Coast Swing,Novice,leader,1,3,Dallas D.A.N.C.E.,21,2018,9,2018-09-01,1
17398,West Coast Swing,Novice,leader,F,1,Lone Star Invitational,39,2018,8,2018-08-01,Final
17398,West Coast Swing,Novice,leader,4,2,Dance Mardi Gras,57,2018,7,2018-07-01,4
17398,West Coast Swing,Novice,leader,3,3,The Texas Classic,39,2018,5,2018-05-01,3
17399,West Coast Swing,Advanced,leader,F,1,Paradise Dance Festival,19,2025,10,2025-10-01,Final
17399,West Coast Swing,Intermediate,leader,1,20,Swingtacular: The Galactic Open,2,2025,8,2025-08-01,1
17399,West Coast Swing,Intermediate,leader,F,1,Boogie By The Bay,2,2024,10,2024-10-01,Final
17399,West Coast Swing,Intermediate,leader,1,6,South Bay Dance Fling,16,2024,9,2024-09-01,1
17399,West Coast Swing,Intermediate,leader,3,6,The Texas Classic,39,2023,5,2023-05-01,3
17399,West Coast Swing,Intermediate,leader,F,1,UCWDC Country Dance World Championship,21,2023,1,2023-01-01,Final
17399,West Coast Swing,Novice,leader,2,8,Novice Invitational,44,2022,3,2022-03-01,2
17399,West Coast Swing,Novice,leader,3,6,UCWDC Country Dance World Championship,21,2022,1,2022-01-01,3
17399,West Coast Swing,Novice,leader,3,6,Midnight Madness,21,2021,11,2021-11-01,3
17399,West Coast Swing,Novice,leader,F,1,Lone Star Invitational,39,2021,8,2021-08-01,Final
17399,West Coast Swing,Novice,leader,F,1,Midnight Madness,21,2019,11,2019-11-01,Final
17399,West Coast Swing,Novice,leader,F,1,Austin Rocks,39,2019,9,2019-09-01,Final
17399,West Coast Swing,Novice,leader,F,1,Chicagoland Country and Swing Dance Festival,34,2019,8,2019-08-01,Final
17399,West Coast Swing,Novice,leader,F,1,Lone Star Invitational,39,2019,8,2019-08-01,Final
17399,West Coast Swing,Novice,leader,F,1,Austin Swing Dance Championships,39,2019,1,2019-01-01,Final
17399,West Coast Swing,Novice,leader,4,2,The Texas Classic,39,2018,5,2018-05-01,4
